ISBN10	Title	Author	Cover	Publisher	Pages
0767902998	The Direct Path: Creating A Journey To The Divine Using The World's Mystical Traditions	Andrew Harvey	http://www.openisbn.com/cover/0767902998_72.jpg	Broadway Books	291
0738204102	The Way Of Transition: Embracing Life's Most Difficult Moments	William Bridges	http://www.openisbn.com/cover/0738204102_72.jpg	Da Capo Press	226
1567997686	Potting Places	Teri Dunn	http://www.openisbn.com/cover/1567997686_72.jpg	Friedman/Fairfax Publishing	128
0765307154	The Last Jihad (Political Thrillers Series #1)	Joel C. Rosenberg	http://www.openisbn.com/cover/0765307154_72.jpg	Forge / Tom Doherty Associates	352
0060502304	The Great Train Robbery	Michael Crichton	http://www.openisbn.com/cover/0060502304_72.jpg	Avon	352
0345456343	The Vampire Chronicles Collection, Volume 1	Anne Rice	http://www.openisbn.com/cover/0345456343_72.jpg	Ballantine Books	1280
1576104192	Linux System Administration Black Book: The Definitive Guide To Deploying And Configuring The Leading Open Source Operating System	Dee-Ann LeBlanc	http://www.openisbn.com/cover/1576104192_72.jpg	Coriolis Group Books	744
0752221892	Station X: The Codebreakers Of Bletchley Park	Michael Smith	http://www.openisbn.com/cover/0752221892_72.jpg	Channel 4 Book	224
0446518549	Encounter With Tiber	Buzz Aldrin,John Barnes	http://www.openisbn.com/cover/0446518549_72.jpg	Aspect	560
1565924878	Java In A Nutshell : A Desktop Quick Reference (Java Series) (3rd Edition)	David Flanagan	http://www.openisbn.com/cover/1565924878_72.jpg	O'Reilly Media	666
1565922204	Advanced Perl Programming	Sriram Srinivasan	http://www.openisbn.com/cover/1565922204_72.jpg	O'Reilly Media	432
0072129409	Linux: The Complete Reference	Richard Petersen	http://www.openisbn.com/cover/0072129409_72.jpg	Osborne/McGraw-Hill	1257
0130843709	Data &amp; Computer Communications (6th Edition)	William Stallings	http://www.openisbn.com/cover/0130843709_72.jpg	Prentice Hall	810
0782126472	CCNA Cisco Certified Network Associate : Study Guide (with CD-ROM)	Todd Lammle	http://www.openisbn.com/cover/0782126472_72.jpg	Sybex Inc	832
0130173231	Information Security: Protecting The Global Enterprise	Donald L. Pipkin	http://www.openisbn.com/cover/0130173231_72.jpg	Prentice Hall	364
0451457595	The River's Gift	Mercedes Lackey	http://www.openisbn.com/cover/0451457595_72.jpg	Roc Hardcover	128
0786881887	The Book Of Atrus (Myst, Book 1)	Rand Miller,Robyn Miller,David Wingrove	http://www.openisbn.com/cover/0786881887_72.jpg	Hyperion	422
0786889209	The Book Of Ti'Ana (Myst, Book 2)	Rand Miller,David Wingrove	http://www.openisbn.com/cover/0786889209_72.jpg	Hyperion	592
055357681X	The Seeds Of Time (Bantam Spectra Book--T.P. Verso)	Kay Kenyon	http://www.openisbn.com/cover/055357681X_72.jpg	Spectra	544
0448407264	The Flintstones: The Novelization	Francine Hughes	http://www.openisbn.com/cover/0448407264_72.jpg	Grosset &amp; Dunlap	60
051511054X	Bygones	LaVyrle Spencer	http://www.openisbn.com/cover/051511054X_72.jpg	Jove	388
0156030209	Life Of Pi	Yann Martel	http://www.openisbn.com/cover/0156030209_72.jpg	Mariner Books	401
0140275428	The Other Side Of The Dale	Gervase Phinn	http://www.openisbn.com/cover/0140275428_72.jpg	Penguin Global	288
0553813714	Life Makeovers	Cheryl Richardson	http://www.openisbn.com/cover/0553813714_72.jpg	Bantam	329
0752837613	Lost Boy	Dave Pelzer	http://www.openisbn.com/cover/0752837613_72.jpg	Orion Paperbacks	352
0684803852	Brat Farrar	Josephine Tey	http://www.openisbn.com/cover/0684803852_72.jpg	Touchstone	288
067164193X	Secrets Can Kill (The Nancy Drew Files, No. 1)	Carolyn Keene	http://www.openisbn.com/cover/067164193X_72.jpg	Archway	180
0517320908	6200 Wisecracks, Witty Remarks &amp; Epigrams For All Occasions	Mund Fuller	http://www.openisbn.com/cover/0517320908_72.jpg	Gramercy	352
0774712619	Julius Caesar (Nouveau Siecle)	Patenaud	http://www.openisbn.com/cover/0774712619_72.jpg	Harcourt College Pub	240
0553089226	The Clinic	Jonathan Kellerman	http://www.openisbn.com/cover/0553089226_72.jpg	Bantam	384
0670829390	Dear Dad: Letters From An Adult Child	Louie Anderson	http://www.openisbn.com/cover/0670829390_72.jpg	Viking Adult	240
0786000848	David Letterman: On Stage&amp;off	Rosemarie Lennon	http://www.openisbn.com/cover/0786000848_72.jpg	Pinnacle Books	300
0671578820	Simply Human	L. Warren Douglas	http://www.openisbn.com/cover/0671578820_72.jpg	Baen	416
0446364789	The Snake, The Crocodile &amp; The Dog (Amelia Peabody Mysteries)	Elizabeth Peters	http://www.openisbn.com/cover/0446364789_72.jpg	Grand Central Publishing	448
0812514432	After The King: Stories In Honor Of J.R.R. Tolkien	Martin H. Greenberg,Jane Yolen,Keith Parkinson,Eli	http://www.openisbn.com/cover/0812514432_72.jpg	Tor Fantasy	512
0451151224	The Running Man	Stephen King,Richard Bachman	http://www.openisbn.com/cover/0451151224_72.jpg	Signet	336
0425054535	E.T. The Extra-Terrestrial	William Kotzwinkle,Melissa Mathison	http://www.openisbn.com/cover/0425054535_72.jpg	Berkley	246
044021498X	Strange Angels	Kathe Koja	http://www.openisbn.com/cover/044021498X_72.jpg	Dell	0
0821724045	Devil's Moon	William M. Carney	http://www.openisbn.com/cover/0821724045_72.jpg	Zebra	480
042512245X	Last Rampage: The Shocking, True Story Of An Escaped Convict	James W. Clarke	http://www.openisbn.com/cover/042512245X_72.jpg	Berkley	345
0451080157	Twins	Bari Wood,Jack Geasland	http://www.openisbn.com/cover/0451080157_72.jpg	Signet	0
0312928408	The Jeffrey Dahmer Story: An American Nightmare (St. Martin's True Crime Library)	Donald A. Davis	http://www.openisbn.com/cover/0312928408_72.jpg	St. Martin's Paperbacks	320
0812551664	Wes Craven's New Nightmare: A Novel	David Bergantino,Wes Craven	http://www.openisbn.com/cover/0812551664_72.jpg	Tor Books	216
0425109720	Patriot Games (Jack Ryan)	Tom Clancy	http://www.openisbn.com/cover/0425109720_72.jpg	Berkley	512
0671670646	GATES OF PARADISE	V.C. Andrews	http://www.openisbn.com/cover/0671670646_72.jpg	Pocket	443
0345425596	The Spice Girls: The Uncensored Story Behind Pop's Biggest Phenomenon	Anna Louise Golden	http://www.openisbn.com/cover/0345425596_72.jpg	Ballantine Books	0
0671028006	Misty (Wildflowers, Bk. 1)	V.C. Andrews	http://www.openisbn.com/cover/0671028006_72.jpg	Pocket	176
0590412264	Spaceballs: The Book	Jovial Bob Stine,Mel Brooks,Thomas Meehan,Ronny Gr	http://www.openisbn.com/cover/0590412264_72.jpg	Scholastic Inc.	122
0886771722	Sword Of Chaos (Darkover)	Marion Zimmer Bradley	http://www.openisbn.com/cover/0886771722_72.jpg	DAW	240
0345309197	The Ladies Of Mandrigyn (Sun Wolf And Starhawk, No. 1)	Barbara Hambly	http://www.openisbn.com/cover/0345309197_72.jpg	Ballantine Books	311
0886772249	Fever Season (Merovingen Nights)	C. J. Cherryh	http://www.openisbn.com/cover/0886772249_72.jpg	DAW	297
0380818418	Year's Best Fantasy 2	David G. Hartwell,Kathryn Cramer	http://www.openisbn.com/cover/0380818418_72.jpg	Eos	512
0345300777	Magician's Gambit (Eddings, David; The Belgariad, Bk. 3.)	David Eddings	http://www.openisbn.com/cover/0345300777_72.jpg	Del Rey	305
0345309979	PAWN OF PROPHECY (The Belgariad)	David Eddings	http://www.openisbn.com/cover/0345309979_72.jpg	Del Rey	258
0345335708	Castle Of Wizardry (The Belgariad, Book 4)	David Eddings	http://www.openisbn.com/cover/0345335708_72.jpg	Del Rey	384
0886774691	Renunciates Of Darkover	Marion Zimmer Bradley	http://www.openisbn.com/cover/0886774691_72.jpg	DAW	288
0786901136	F.R.E.E.Lancers (Tsr Books, Special F/Sf)	Mel Odom,Robh Ruppel	http://www.openisbn.com/cover/0786901136_72.jpg	Wizards Of The Coast	312
0425173089	The Moche Warrior (Archaeological Mysteries, No. 3)	Lyn Hamilton	http://www.openisbn.com/cover/0425173089_72.jpg	Berkley	336
0440237343	High Wire	Kam Majd	http://www.openisbn.com/cover/0440237343_72.jpg	Dell	368
0786890053	Pearl Harbor (Movie Tie-In)	Randall Wallace	http://www.openisbn.com/cover/0786890053_72.jpg	Hyperion	309
0140053166	Shadow Of The Moon	M M Kaye	http://www.openisbn.com/cover/0140053166_72.jpg	Penguin Putnam~trade	624
0425142868	McNally's Risk (Archy McNally Novels)	Lawrence Sanders	http://www.openisbn.com/cover/0425142868_72.jpg	Berkley	336
0425137457	McNally's Luck (Archy McNally)	Lawrence Sanders	http://www.openisbn.com/cover/0425137457_72.jpg	Berkley	336
042514755X	McNally's Trial (Archy McNally Novels)	Lawrence Sanders	http://www.openisbn.com/cover/042514755X_72.jpg	Berkley	352
0886772346	Darkover Landfall	Marion Zimmer Bradley,George O. Barr	http://www.openisbn.com/cover/0886772346_72.jpg	DAW	256
0425103633	Murder In Mesopotamia (Hercule Poirot)	Agatha Christie	http://www.openisbn.com/cover/0425103633_72.jpg	Berkley	272
0812570936	Colors Of Chaos (Saga Of Recluce)	L. E. Modesitt	http://www.openisbn.com/cover/0812570936_72.jpg	Tor Fantasy	816
0671759345	Ruby (Landry Series)	V.C. Andrews	http://www.openisbn.com/cover/0671759345_72.jpg	Pocket Books	442
0440475821	Ralph S. Mouse	Beverly Cleary	http://www.openisbn.com/cover/0440475821_72.jpg	Yearling	0
0671670662	Web Of Dreams (Casteel Saga)	V.C. Andrews	http://www.openisbn.com/cover/0671670662_72.jpg	Pocket	426
0312962177	Long Shadows In Victory (Dead Letter Mysteries)	Gregory Bean	http://www.openisbn.com/cover/0312962177_72.jpg	St Martins Mass Market Paper	336
0446344281	Angels Of September	Andrew M Greeley	http://www.openisbn.com/cover/0446344281_72.jpg	Grand Central Publishing	465
0446601829	Black Phoenix	George Bernau	http://www.openisbn.com/cover/0446601829_72.jpg	Grand Central Publishing	290
0944276040	Royale	Dona Vaughn	http://www.openisbn.com/cover/0944276040_72.jpg	Tudor Communications	0
042511872X	Stolen Blessings	Lawrence Sanders	http://www.openisbn.com/cover/042511872X_72.jpg	Berkley	320
0688037852	Ramona Forever (Ramona Series)	Beverly Cleary,Tracy Dockray	http://www.openisbn.com/cover/0688037852_72.jpg	HarperCollins	208
0425116417	Timothy's Game	Lawrence Sanders	http://www.openisbn.com/cover/0425116417_72.jpg	Berkley	352
0446602175	Batman Forever: The Novelization	Peter David,Janet Scott Batchler,Lee Batchler,Bob	http://www.openisbn.com/cover/0446602175_72.jpg	Warner Books	245
0451402707	Never Too Rich (Onyx)	Judith Gould	http://www.openisbn.com/cover/0451402707_72.jpg	Onyx	528
1558175555	Sex, Money, And Murder In Daytona Beach	L. Butcher	http://www.openisbn.com/cover/1558175555_72.jpg	Pinnacle	0
0312927789	Adams V. Texas	Randall Adams,William Hoffer,Marilyn Mona Hoffer	http://www.openisbn.com/cover/0312927789_72.jpg	St Martins Mass Market Paper	0
0312927614	Deadly Lessons (True Crime Library)	Ken Englade	http://www.openisbn.com/cover/0312927614_72.jpg	St Martins Mass Market Paper	293
0451171640	Buried Secrets: A True Story Of Serial Murder	Edward Humes	http://www.openisbn.com/cover/0451171640_72.jpg	Signet	442
0451402847	Too Good To Be True: The Story Of Denise Redlick's Murder (Onyx)	Janet Parker Beck	http://www.openisbn.com/cover/0451402847_72.jpg	Onyx	384
0380722526	Molly Donnelly	Jean Thesman	http://www.openisbn.com/cover/0380722526_72.jpg	Flare	192
0451117905	Ziggy Faces Life Again (Signet)	Tom Wilson	http://www.openisbn.com/cover/0451117905_72.jpg	Signet	1
0821717448	Jade	N. Maccullough Weir	http://www.openisbn.com/cover/0821717448_72.jpg	Zebra	0
0440203856	Zoya	Danielle Steel	http://www.openisbn.com/cover/0440203856_72.jpg	Dell	512
0440146844	Loving	Danielle Steel	http://www.openisbn.com/cover/0440146844_72.jpg	Dell Pub. Co	275
0440126894	Full Circle	Danielle Steel	http://www.openisbn.com/cover/0440126894_72.jpg	Dell	448
0553264079	I'll Take Manhattan	Judith Krantz	http://www.openisbn.com/cover/0553264079_72.jpg	Bantam	440
0451403053	Buried Mistakes (Onyx)	Michael Kaplan	http://www.openisbn.com/cover/0451403053_72.jpg	Onyx	304
0553256211	HOLD THE DREAM	Barbara Taylor Bradford	http://www.openisbn.com/cover/0553256211_72.jpg	Bantam	0
0451153952	White Slave (Signet)	Richard Owen	http://www.openisbn.com/cover/0451153952_72.jpg	Signet	352
0425130894	Robin Hood	Simon R. Green	http://www.openisbn.com/cover/0425130894_72.jpg	Berkley	234
088038672X	Streams Of Silver (Forgotten Realms: The Icewind Dale Trilogy, Book 2)	R.A. Salvatore	http://www.openisbn.com/cover/088038672X_72.jpg	Wizards Of The Coast	342
0843938269	Thirst	Pyotyr Kurtinski	http://www.openisbn.com/cover/0843938269_72.jpg	Leisure Books (Mm)	0
0385279140	Alfred Hitchcock's Fatal Attractions	Elana Lore	http://www.openisbn.com/cover/0385279140_72.jpg	Doubleday	348
0394859111	Witch's Brew-Hitchcock	Alfred Hitchcock	http://www.openisbn.com/cover/0394859111_72.jpg	Random House Books For Young Readers	0
0553271091	The Road To Gandolfo	Robert Ludlum	http://www.openisbn.com/cover/0553271091_72.jpg	Bantam	320
1572972912	Smoke And Mirrors	Eluki Bes Shahar,Roger Cruz	http://www.openisbn.com/cover/1572972912_72.jpg	Berkley	288
0451159896	Dead Ringers (Signet)	Bari Wood,Jack Geasland	http://www.openisbn.com/cover/0451159896_72.jpg	Signet	1
3426015463	Der Rabbi. Roman.	Noah Gordon	http://www.openisbn.com/cover/3426015463_72.jpg	Droemer Knaur	343
3442750547	Leuchttürme, Landeinwärts	Judith Katzir,Barbara Linner	http://www.openisbn.com/cover/3442750547_72.jpg	Btb Verlag	0
3423085304	Gefährliche Praxis	Amanda Cross,Carolyn G. Heilbrun	http://www.openisbn.com/cover/3423085304_72.jpg	Dtv	0
3455024947	Die Kammer	John Grisham	http://www.openisbn.com/cover/3455024947_72.jpg	Hoffmann Und Campe	608
345387319X	Naked.	David Sedaris,Harry Rowohlt	http://www.openisbn.com/cover/345387319X_72.jpg	Heyne Verlag	348
3499146983	Tod Im Weißen Häubchen.	P. D. James,Phyllis D. James	http://www.openisbn.com/cover/3499146983_72.jpg	Rowohlt Tb.	300
3426013347	Ihres Vaters Haus. Roman.	P. D. James,Phyllis D. James	http://www.openisbn.com/cover/3426013347_72.jpg	Droemer Knaur	0
3596151945	Gefährliche Träume	Maria Benedickt	http://www.openisbn.com/cover/3596151945_72.jpg	Fischer Taschenbuch	160
0060080841	The Stepford Wives	Ira Levin,Peter Straub	http://www.openisbn.com/cover/0060080841_72.jpg	William Morrow Paperbacks	144
0679816607	The Great Atlas Of Discovery	Neil Grant	http://www.openisbn.com/cover/0679816607_72.jpg	Knopf Books For Young Readers	0
0441005241	Burnt Offerings (Anita Blake Vampire Hunter)	Laurell K. Hamilton	http://www.openisbn.com/cover/0441005241_72.jpg	Ace	400
0441004520	The Killing Dance (Anita Blake Vampire Hunter)	Laurell K. Hamilton	http://www.openisbn.com/cover/0441004520_72.jpg	Ace	400
0441003745	Bloody Bones (Anita Blake Vampire Hunter)	Laurell K. Hamilton	http://www.openisbn.com/cover/0441003745_72.jpg	Ace	384
0553577255	Traitor's Moon (Nightrunner, Vol. 3)	Lynn Flewelling,Gary Ruddell	http://www.openisbn.com/cover/0553577255_72.jpg	Spectra	560
0553575430	Stalking Darkness (Nightrunner, Vol. 2)	Lynn Flewelling,Gary Ruddell	http://www.openisbn.com/cover/0553575430_72.jpg	Spectra	512
0884481492	In The Palm Of Your Hand: The Poet's Portable Workshop	Steve Kowit	http://www.openisbn.com/cover/0884481492_72.jpg	Tilbury House Publishers	288
0553575422	Luck In The Shadows (Nightrunner, Vol. 1)	Lynn Flewelling,Gary Ruddell	http://www.openisbn.com/cover/0553575422_72.jpg	Spectra	496
0843949945	Dark Guardian	Christine Feehan	http://www.openisbn.com/cover/0843949945_72.jpg	Leisure Books	0
0486292886	The Archaeology Of Weapons: Arms And Armour From Prehistory To The Age Of Chivalry	R. Ewart Oakeshott	http://www.openisbn.com/cover/0486292886_72.jpg	Dover Publications	384
006090674X	Life In A Medieval Castle	Joseph Gies,Frances Gies	http://www.openisbn.com/cover/006090674X_72.jpg	Harper Perennial	288
0871968789	Counterattack : The West's Battle Against The Terrorists	Christopher; Payne, Ronald Dobson	http://www.openisbn.com/cover/0871968789_72.jpg	Facts On File	288
0912608951	Phantom Of The Pines: More Tales Of The Jersey Devil	James F. McCloy,Ray, Jr. Miller	http://www.openisbn.com/cover/0912608951_72.jpg	Middle Atlantic Press	166
0912608110	The Jersey Devil	James F. McCloy,Ray Miller	http://www.openisbn.com/cover/0912608110_72.jpg	Middle Atlantic Press	121
0373076312	Return Of Rafe Mackade (Heartbreakers) (The Mackade Brothers)	Nora Roberts	http://www.openisbn.com/cover/0373076312_72.jpg	Silhouette	251
0743403495	The Place Of Truth (The Stone Of Light, Vol. 4)	Christian Jacq	http://www.openisbn.com/cover/0743403495_72.jpg	Atria Books	384
0743403487	Paneb The Ardent (The Stone Of Light, Volume III)	Christian Jacq	http://www.openisbn.com/cover/0743403487_72.jpg	Pocket Books	392
0743403479	The Wise Woman (The Stone Of Light, Vol. 2)	Christian Jacq	http://www.openisbn.com/cover/0743403479_72.jpg	Atria Books	432
0743403460	Nefer The Silent (The Stone Of Light, Vol. 1)	Christian Jacq	http://www.openisbn.com/cover/0743403460_72.jpg	Pocket Books	388
0812517164	The Forever King (Arthur Legend 1)	Molly Cochran,Warren Murphy	http://www.openisbn.com/cover/0812517164_72.jpg	Tor Books	416
1575667274	Peaches And Screams: A Savannah Reid Mystery (Savannah Reid Mysteries)	G. A. McKevett	http://www.openisbn.com/cover/1575667274_72.jpg	Kensington	304
0385306040	Malice	Danielle Steel	http://www.openisbn.com/cover/0385306040_72.jpg	Delacorte Press	408
0385316879	Journey	Danielle Steel	http://www.openisbn.com/cover/0385316879_72.jpg	Delacorte Press	323
0942237285	Christmas Cheer: Recipes And Party Ideas (Memories In The Making Series)	Ann Van Wagner Childs	http://www.openisbn.com/cover/0942237285_72.jpg	Leisure Arts	128
0743457269	A Knight In Shining Armor	Jude Deveraux	http://www.openisbn.com/cover/0743457269_72.jpg	Pocket Books	480
0330334026	Mad Cows	Kathy Lette	http://www.openisbn.com/cover/0330334026_72.jpg	Picador	0
0446527041	The Crush	Sandra Brown	http://www.openisbn.com/cover/0446527041_72.jpg	Warner Books	496
0471528889	Straight Talk For Monday Morning: Creating Values, Vision, And Vitality At Work	Allan Cox	http://www.openisbn.com/cover/0471528889_72.jpg	John Wiley &amp; Sons	376
0836217578	Build A Better Life By Stealing Office Supplies, Dogbert's Big Book Of Business	Scott Adams	http://www.openisbn.com/cover/0836217578_72.jpg	Andrews And McMeel	0
0385334710	Looking Back : A Novel	Belva Plain	http://www.openisbn.com/cover/0385334710_72.jpg	Delacorte Press	275
1575665727	Listen To Your Heart	Fern Michaels	http://www.openisbn.com/cover/1575665727_72.jpg	Kensington	214
0399146741	Summer Of Storms	Judith Kelman	http://www.openisbn.com/cover/0399146741_72.jpg	Putnam Adult	304
078710339X	Nicole Brown Simpson: The Private Diary Of A Life Interrupted	Faye D. Resnick,Mike Walker	http://www.openisbn.com/cover/078710339X_72.jpg	Newstar Pr	244
0312179405	Tell Me Lies	Jennifer Crusie	http://www.openisbn.com/cover/0312179405_72.jpg	St Martins Pr	322
0440211891	Heartbeat	Danielle Steel	http://www.openisbn.com/cover/0440211891_72.jpg	Dell	416
0821737902	Small Town Girls	Pamela Wallace	http://www.openisbn.com/cover/0821737902_72.jpg	Zebra Books	0
0451204956	Bad Boy	Olivia Goldsmith	http://www.openisbn.com/cover/0451204956_72.jpg	Signet	432
0373255241	Taylor Made (Harlequin Temptation)	Elise Title	http://www.openisbn.com/cover/0373255241_72.jpg	Harlequin	0
0373241755	The Paternity Question (Double Wedding) (Silhouette Special Edition #1175)	Andrea Edwards	http://www.openisbn.com/cover/0373241755_72.jpg	Silhouette	250
037322513X	The Stranger She Knew (Men Of Mystery) (Harlequin Intrigue #513)	Gayle Wilson	http://www.openisbn.com/cover/037322513X_72.jpg	Harlequin	256
0373079281	Tough Guy And The Toddler  (Men In Blue) (Silhouette Intimate Moments)	Diane Pershing	http://www.openisbn.com/cover/0373079281_72.jpg	Silhouette	256
0515124214	Inner Harbor  (The Chesapeake Bay Saga, Book 3)	Nora Roberts	http://www.openisbn.com/cover/0515124214_72.jpg	Jove	352
0380820889	Blindsighted (Grant County)	Karin Slaughter	http://www.openisbn.com/cover/0380820889_72.jpg	Harper	400
0061053716	Imajica	Clive Barker	http://www.openisbn.com/cover/0061053716_72.jpg	Harper Prism	832
0440213282	No Greater Love	Danielle Steel	http://www.openisbn.com/cover/0440213282_72.jpg	Dell	400
0451407431	Matinee	Sally Kemp	http://www.openisbn.com/cover/0451407431_72.jpg	An Onyx Book	350
0316313203	The Anna Papers: A Novel	Ellen Gilchrist	http://www.openisbn.com/cover/0316313203_72.jpg	Little Brown &amp; Co.	277
0452277809	One Deadly Summer	Sebastien Japrisot,Alan Sheridan	http://www.openisbn.com/cover/0452277809_72.jpg	Plume	288
0030149061	The Doonesbury Chronicles / G. B. Trudeau ; With An Introduction By Garry Wills	G. B. (1948- ) Trudeau	http://www.openisbn.com/cover/0030149061_72.jpg	New York : Holt, Rinehart And Winston	0
0312942192	Huysman's Pets	Kate Wilhelm	http://www.openisbn.com/cover/0312942192_72.jpg	St Martins Pr	247
0879830689	The Healing Benefits Of Acupressure: Acupuncture Without Needles	F.M. Houston	http://www.openisbn.com/cover/0879830689_72.jpg	Keats Pub	0
0671027972	Single &amp; Single	John Le Carre	http://www.openisbn.com/cover/0671027972_72.jpg	Pocket	400
0312970307	Burned Alive: A Shocking True Story Of Betrayal, Kidnapping, And Murder (St. Martin's True Crime Library)	Kieran Crowley	http://www.openisbn.com/cover/0312970307_72.jpg	St. Martin's True Crime	352
0380802252	Baroque And Desperate (A Den Of Antiquity Mystery)	Tamar Myers	http://www.openisbn.com/cover/0380802252_72.jpg	Avon Books	256
0553574795	Dangerous To Hold	Elizabeth Thornton	http://www.openisbn.com/cover/0553574795_72.jpg	Bantam	352
0385260075	Cat's Eye	Margaret Atwood	http://www.openisbn.com/cover/0385260075_72.jpg	Doubleday	446
0895770695	Animals Can Be Almost Human	Reader's Digest,Alma E. Guinness	http://www.openisbn.com/cover/0895770695_72.jpg	Random House Inc (T)	416
0517554399	So Long, And Thanks For All The Fish	Douglas Adams	http://www.openisbn.com/cover/0517554399_72.jpg	Random House Value Publishing	204
0736421300	Finding Nemo Junior Novelization	RH Disney	http://www.openisbn.com/cover/0736421300_72.jpg	RH/Disney	128
0451457528	Flesh And Silver	Stephen L. Burns	http://www.openisbn.com/cover/0451457528_72.jpg	Roc	352
0385425074	Backlash: The Undeclared War Against American Women	Susan Faludi	http://www.openisbn.com/cover/0385425074_72.jpg	Anchor	576
0689704208	The Dark Is Rising	Susan Cooper	http://www.openisbn.com/cover/0689704208_72.jpg	Atheneum Books	0
0689704488	The Grey King (Dark Is Rising Sequence)	Susan Cooper	http://www.openisbn.com/cover/0689704488_72.jpg	Scholastic Inc.	0
0689704674	Silver On The Tree (The Dark Is Rising, Bk 5)	Susan Cooper	http://www.openisbn.com/cover/0689704674_72.jpg	Simon Pulse	0
1551665816	Expose (Mira)	Laura Van Wormer	http://www.openisbn.com/cover/1551665816_72.jpg	Mira	475
0394828054	The Chocolate War	Robert Cormier	http://www.openisbn.com/cover/0394828054_72.jpg	Knopf Books For Young Readers	264
0590431242	A Band Of Angels	Julian F. Thompson	http://www.openisbn.com/cover/0590431242_72.jpg	Scholastic Paperbacks	0
0373482345	Silhouette Christmas Stories 1991	Phyllis Halldorson,Peggy Webb,Naomi Horton,Heather	http://www.openisbn.com/cover/0373482345_72.jpg	Silhouette	378
0373196660	Pregnant By The Boss!	Carol Grace	http://www.openisbn.com/cover/0373196660_72.jpg	Silhouette	192
0517554550	Martha Stewart's Hors D'Oeuvres	Martha Stewart	http://www.openisbn.com/cover/0517554550_72.jpg	Clarkson Potter	165
0440116139	The Complete Handbook Of Nutrition	Gary Null,Steve Null	http://www.openisbn.com/cover/0440116139_72.jpg	Dell	413
0671872680	Red Dice (The Last Vampire 3)	Christopher Pike	http://www.openisbn.com/cover/0671872680_72.jpg	Simon Pulse	208
0812536169	Bridgehead	David Drake	http://www.openisbn.com/cover/0812536169_72.jpg	Tor Books	288
0800786866	In His Steps	Charles M. Sheldon	http://www.openisbn.com/cover/0800786866_72.jpg	Bridge-logos Publishers	251
0671724169	ENTROPY EFFECT (CLASSIC STAR TREK 2)	Vonda N. McIntyre	http://www.openisbn.com/cover/0671724169_72.jpg	Star Trek	224
0373290136	The Wilder Wedding (Historical , No 413)	Lyn Stone	http://www.openisbn.com/cover/0373290136_72.jpg	Harlequin	298
0380753022	Gentle Rogue (Malory Novels)	Johanna Lindsey	http://www.openisbn.com/cover/0380753022_72.jpg	Avon	448
0373289510	Wyoming Renegade (Harlequin Historical)	Amarillas	http://www.openisbn.com/cover/0373289510_72.jpg	Harlequin	347
0679853065	A Day No Pigs Would Die	Robert Newton Peck	http://www.openisbn.com/cover/0679853065_72.jpg	Laurel Leaf	176
1558171118	Warbots	G. H. Stine	http://www.openisbn.com/cover/1558171118_72.jpg	Pinnacle	0
0020412401	Little Women	Louisa May Alcott	http://www.openisbn.com/cover/0020412401_72.jpg	Scribner	544
067152609X	The Return (Star Trek)	William Shatner,Judith Reeves-Stevens,Garfield Ree	http://www.openisbn.com/cover/067152609X_72.jpg	Star Trek	371
0767913701	"The Thoroughly Modern Married Girl: Staying Sensational After Saying ""I Do"""	Sara Bliss	http://www.openisbn.com/cover/0767913701_72.jpg	Broadway	208
0671674358	The Prometheus Design (Star Trek, No 5)	Sondra Marshak,Myrna Culbreath	http://www.openisbn.com/cover/0671674358_72.jpg	Star Trek	190
0671658662	My Enemy, My Ally (Star Trek: The Original Series, No. 18)	Diane Duane	http://www.openisbn.com/cover/0671658662_72.jpg	Star Trek	0
0451159233	Mort (Discworld)	Terry Pratchett	http://www.openisbn.com/cover/0451159233_72.jpg	Roc	0
1572242132	Conscious Bride (Women Talk About)	Sheryl Paul	http://www.openisbn.com/cover/1572242132_72.jpg	New Harbinger Publications	220
0618055819	Gathering Blue	Lois Lowry	http://www.openisbn.com/cover/0618055819_72.jpg	Houghton Mifflin Books For Children	215
078688262X	What No One Tells The Bride: Surviving The Wedding, Sex After The Honeymoon, Second Thoughts, Wedding Cake Freezer Burn, Becoming Your Mother, Screaming About Money, Screaming About In-Laws, Etc.	Marg Stark	http://www.openisbn.com/cover/078688262X_72.jpg	Hyperion	320
0192827618	Sense And Sensibility (World's Classics)	Jane Austen,James Kinsley,Margaret Anne Doody	http://www.openisbn.com/cover/0192827618_72.jpg	Oxford University Press, USA	400
0671502239	E Pluribus Unicorn	Sturgeon	http://www.openisbn.com/cover/0671502239_72.jpg	Timescape Pocket	211
1853260630	Candide (Wordsworth Classics)	Voltaire	http://www.openisbn.com/cover/1853260630_72.jpg	Wordsworth Edition	128
0002550563	Black &amp; White Cats	J. C. Suares,Jean-Claude Suares	http://www.openisbn.com/cover/0002550563_72.jpg	Collins Pub San Francisco	80
0451524551	Moby Dick (Signet Classics)	Herman Melville,Denham Sutcliffe	http://www.openisbn.com/cover/0451524551_72.jpg	Signet Classics	544
1889392022	Bridal Bargains: Secrets To Throwing A Fantastic Wedding On A Realistic Budget	Denise Fields,Alan Fields	http://www.openisbn.com/cover/1889392022_72.jpg	Windsor Peak Press	342
1889392030	Bridal Gown Guide 1999	Denise Fields,Alan Fields	http://www.openisbn.com/cover/1889392030_72.jpg	Windsor Peak Press	408
